time,I,pol,r,ar,cc,kind,net_type
28,39.28,0.4,0.3,533,0.1,mean,dynamic
28,6.64,0.4,0.3,20,0.009,std,dynamic
29,35.38,0.4,0.3,533,0.1,mean,dynamic
29,6.56,0.4,0.3,20,0.009,std,dynamic
30,31.88,0.4,0.3,533,0.1,mean,dynamic
30,5.55,0.4,0.3,20,0.009,std,dynamic
31,28.72,0.4,0.3,533,0.1,mean,dynamic
31,5.64,0.4,0.3,20,0.009,std,dynamic
32,25.94,0.4,0.3,533,0.1,mean,dynamic
32,5.61,0.4,0.3,20,0.009,std,dynamic
33,23.12,0.4,0.3,533,0.1,mean,dynamic
33,4.74,0.4,0.3,20,0.009,std,dynamic
34,20.69,0.4,0.3,533,0.1,mean,dynamic
34,4.63,0.4,0.3,20,0.009,std,dynamic
35,19.06,0.4,0.3,533,0.1,mean,dynamic
35,4.76,0.4,0.3,20,0.009,std,dynamic
36,17.34,0.4,0.3,533,0.1,mean,dynamic
36,4.27,0.4,0.3,20,0.009,std,dynamic
37,15.75,0.4,0.3,533,0.1,mean,dynamic
37,4.11,0.4,0.3,20,0.009,std,dynamic
38,13.97,0.4,0.3,533,0.1,mean,dynamic
38,4.09,0.4,0.3,20,0.009,std,dynamic
39,12.84,0.4,0.3,533,0.1,mean,dynamic
39,3.66,0.4,0.3,20,0.009,std,dynamic
40,11.75,0.4,0.3,533,0.1,mean,dynamic
40,3.6,0.4,0.3,20,0.009,std,dynamic
41,10.56,0.4,0.3,533,0.1,mean,dynamic
41,3.49,0.4,0.3,20,0.009,std,dynamic
42,9.44,0.4,0.3,533,0.1,mean,dynamic
42,3.35,0.4,0.3,20,0.009,std,dynamic
43,8.53,0.4,0.3,533,0.1,mean,dynamic
43,2.99,0.4,0.3,20,0.009,std,dynamic
44,7.62,0.4,0.3,533,0.1,mean,dynamic
44,2.92,0.4,0.3,20,0.009,std,dynamic
45,6.88,0.4,0.3,533,0.1,mean,dynamic
45,2.58,0.4,0.3,20,0.009,std,dynamic
46,6.09,0.4,0.3,533,0.1,mean,dynamic
46,2.27,0.4,0.3,20,0.009,std,dynamic
47,5.34,0.4,0.3,533,0.1,mean,dynamic
47,1.99,0.4,0.3,20,0.009,std,dynamic
48,4.84,0.4,0.3,533,0.1,mean,dynamic
48,1.97,0.4,0.3,20,0.009,std,dynamic
49,4.25,0.4,0.3,533,0.1,mean,dynamic
49,1.79,0.4,0.3,20,0.009,std,dynamic
50,3.88,0.4,0.3,533,0.1,mean,dynamic
50,1.82,0.4,0.3,20,0.009,std,dynamic
51,3.72,0.4,0.3,533,0.1,mean,dynamic
51,1.77,0.4,0.3,20,0.009,std,dynamic
52,3.34,0.4,0.3,533,0.1,mean,dynamic
52,1.72,0.4,0.3,20,0.009,std,dynamic
53,2.97,0.4,0.3,533,0.1,mean,dynamic
53,1.61,0.4,0.3,20,0.009,std,dynamic
0,5.0,0.5,0.3,515,0.079,mean,static
0,0.0,0.5,0.3,26,0.002,std,static
1,20.53,0.5,0.3,515,0.079,mean,static
1,3.23,0.5,0.3,26,0.002,std,static
2,109.0,0.5,0.3,515,0.079,mean,static
2,24.44,0.5,0.3,26,0.002,std,static
3,308.94,0.5,0.3,515,0.079,mean,static
3,42.88,0.5,0.3,26,0.002,std,static
4,425.09,0.5,0.3,515,0.079,mean,static
4,32.89,0.5,0.3,26,0.002,std,static
5,418.12,0.5,0.3,515,0.079,mean,static
5,21.06,0.5,0.3,26,0.002,std,static
6,387.53,0.5,0.3,515,0.079,mean,static
6,18.88,0.5,0.3,26,0.002,std,static
7,354.59,0.5,0.3,515,0.079,mean,static
7,17.15,0.5,0.3,26,0.002,std,static
8,319.38,0.5,0.3,515,0.079,mean,static
8,13.18,0.5,0.3,26,0.002,std,static
9,285.25,0.5,0.3,515,0.079,mean,static
9,12.39,0.5,0.3,26,0.002,std,static
10,254.72,0.5,0.3,515,0.079,mean,static
10,11.83,0.5,0.3,26,0.002,std,static
11,226.62,0.5,0.3,515,0.079,mean,static
11,11.04,0.5,0.3,26,0.002,std,static
12,201.94,0.5,0.3,515,0.079,mean,static
12,9.62,0.5,0.3,26,0.002,std,static
13,177.97,0.5,0.3,515,0.079,mean,static
13,9.0,0.5,0.3,26,0.002,std,static
14,157.28,0.5,0.3,515,0.079,mean,static
14,9.32,0.5,0.3,26,0.002,std,static
15,138.41,0.5,0.3,515,0.079,mean,static
15,8.41,0.5,0.3,26,0.002,std,static
16,123.56,0.5,0.3,515,0.079,mean,static
16,8.9,0.5,0.3,26,0.002,std,static
17,110.94,0.5,0.3,515,0.079,mean,static
17,8.63,0.5,0.3,26,0.002,std,static
18,99.31,0.5,0.3,515,0.079,mean,static
18,7.82,0.5,0.3,26,0.002,std,static
19,88.88,0.5,0.3,515,0.079,mean,static
19,7.02,0.5,0.3,26,0.002,std,static
20,79.69,0.5,0.3,515,0.079,mean,static
20,6.03,0.5,0.3,26,0.002,std,static
21,71.09,0.5,0.3,515,0.079,mean,static
21,6.48,0.5,0.3,26,0.002,std,static
22,63.5,0.5,0.3,515,0.079,mean,static
22,5.07,0.5,0.3,26,0.002,std,static
23,57.12,0.5,0.3,515,0.079,mean,static
23,4.74,0.5,0.3,26,0.002,std,static
24,50.97,0.5,0.3,515,0.079,mean,static
24,4.84,0.5,0.3,26,0.002,std,static
25,45.5,0.5,0.3,515,0.079,mean,static
25,5.14,0.5,0.3,26,0.002,std,static
26,40.34,0.5,0.3,515,0.079,mean,static
26,5.45,0.5,0.3,26,0.002,std,static
27,36.16,0.5,0.3,515,0.079,mean,static
27,5.23,0.5,0.3,26,0.002,std,static
28,32.88,0.5,0.3,515,0.079,mean,static
28,5.25,0.5,0.3,26,0.002,std,static
29,29.41,0.5,0.3,515,0.079,mean,static
29,5.29,0.5,0.3,26,0.002,std,static
30,27.06,0.5,0.3,515,0.079,mean,static
30,5.15,0.5,0.3,26,0.002,std,static
31,24.28,0.5,0.3,515,0.079,mean,static
31,5.09,0.5,0.3,26,0.002,std,static
32,21.56,0.5,0.3,515,0.079,mean,static
32,4.36,0.5,0.3,26,0.002,std,static
33,19.62,0.5,0.3,515,0.079,mean,static
33,4.08,0.5,0.3,26,0.002,std,static
34,17.41,0.5,0.3,515,0.079,mean,static
34,3.98,0.5,0.3,26,0.002,std,static
35,15.59,0.5,0.3,515,0.079,mean,static
35,3.77,0.5,0.3,26,0.002,std,static
36,13.91,0.5,0.3,515,0.079,mean,static
36,3.54,0.5,0.3,26,0.002,std,static
37,12.59,0.5,0.3,515,0.079,mean,static
37,3.32,0.5,0.3,26,0.002,std,static
38,11.47,0.5,0.3,515,0.079,mean,static
38,3.18,0.5,0.3,26,0.002,std,static
39,10.12,0.5,0.3,515,0.079,mean,static
39,2.92,0.5,0.3,26,0.002,std,static
40,8.97,0.5,0.3,515,0.079,mean,static
40,2.81,0.5,0.3,26,0.002,std,static
41,7.72,0.5,0.3,515,0.079,mean,static
41,2.5,0.5,0.3,26,0.002,std,static
42,6.81,0.5,0.3,515,0.079,mean,static
42,2.27,0.5,0.3,26,0.002,std,static
43,5.94,0.5,0.3,515,0.079,mean,static
43,2.26,0.5,0.3,26,0.002,std,static
44,5.31,0.5,0.3,515,0.079,mean,static
44,2.14,0.5,0.3,26,0.002,std,static
45,4.69,0.5,0.3,515,0.079,mean,static
45,2.11,0.5,0.3,26,0.002,std,static
0,5.0,0.5,0.3,531,0.135,mean,dynamic
0,0.0,0.5,0.3,24,0.027,std,dynamic
1,19.56,0.5,0.3,531,0.135,mean,dynamic
1,2.56,0.5,0.3,24,0.027,std,dynamic
2,105.31,0.5,0.3,531,0.135,mean,dynamic
2,18.38,0.5,0.3,24,0.027,std,dynamic
3,320.78,0.5,0.3,531,0.135,mean,dynamic
3,39.18,0.5,0.3,24,0.027,std,dynamic
4,437.59,0.5,0.3,531,0.135,mean,dynamic
4,29.73,0.5,0.3,24,0.027,std,dynamic
5,431.34,0.5,0.3,531,0.135,mean,dynamic
5,21.27,0.5,0.3,24,0.027,std,dynamic
6,396.97,0.5,0.3,531,0.135,mean,dynamic
6,18.24,0.5,0.3,24,0.027,std,dynamic
7,359.19,0.5,0.3,531,0.135,mean,dynamic
7,16.2,0.5,0.3,24,0.027,std,dynamic
8,324.06,0.5,0.3,531,0.135,mean,dynamic
8,14.29,0.5,0.3,24,0.027,std,dynamic
9,292.12,0.5,0.3,531,0.135,mean,dynamic
9,14.04,0.5,0.3,24,0.027,std,dynamic
10,263.69,0.5,0.3,531,0.135,mean,dynamic
10,12.03,0.5,0.3,24,0.027,std,dynamic
11,237.06,0.5,0.3,531,0.135,mean,dynamic
11,11.48,0.5,0.3,24,0.027,std,dynamic
12,213.78,0.5,0.3,531,0.135,mean,dynamic
12,10.8,0.5,0.3,24,0.027,std,dynamic
13,191.25,0.5,0.3,531,0.135,mean,dynamic
13,11.14,0.5,0.3,24,0.027,std,dynamic
14,170.94,0.5,0.3,531,0.135,mean,dynamic
14,11.19,0.5,0.3,24,0.027,std,dynamic
15,153.25,0.5,0.3,531,0.135,mean,dynamic
15,10.0,0.5,0.3,24,0.027,std,dynamic
16,137.06,0.5,0.3,531,0.135,mean,dynamic
16,9.36,0.5,0.3,24,0.027,std,dynamic
17,122.81,0.5,0.3,531,0.135,mean,dynamic
17,8.72,0.5,0.3,24,0.027,std,dynamic
18,109.81,0.5,0.3,531,0.135,mean,dynamic
18,9.43,0.5,0.3,24,0.027,std,dynamic
19,98.94,0.5,0.3,531,0.135,mean,dynamic
19,9.62,0.5,0.3,24,0.027,std,dynamic
20,88.44,0.5,0.3,531,0.135,mean,dynamic
20,8.84,0.5,0.3,24,0.027,std,dynamic
21,80.31,0.5,0.3,531,0.135,mean,dynamic
21,8.39,0.5,0.3,24,0.027,std,dynamic
22,73.0,0.5,0.3,531,0.135,mean,dynamic
22,8.14,0.5,0.3,24,0.027,std,dynamic
23,66.19,0.5,0.3,531,0.135,mean,dynamic
23,7.7,0.5,0.3,24,0.027,std,dynamic
24,60.06,0.5,0.3,531,0.135,mean,dynamic
24,7.38,0.5,0.3,24,0.027,std,dynamic
25,54.03,0.5,0.3,531,0.135,mean,dynamic
25,7.37,0.5,0.3,24,0.027,std,dynamic
26,48.22,0.5,0.3,531,0.135,mean,dynamic
26,6.87,0.5,0.3,24,0.027,std,dynamic
27,43.66,0.5,0.3,531,0.135,mean,dynamic
27,6.11,0.5,0.3,24,0.027,std,dynamic
28,38.84,0.5,0.3,531,0.135,mean,dynamic
28,5.64,0.5,0.3,24,0.027,std,dynamic
29,34.66,0.5,0.3,531,0.135,mean,dynamic
29,5.67,0.5,0.3,24,0.027,std,dynamic
30,31.81,0.5,0.3,531,0.135,mean,dynamic
30,5.12,0.5,0.3,24,0.027,std,dynamic
31,28.91,0.5,0.3,531,0.135,mean,dynamic
31,4.73,0.5,0.3,24,0.027,std,dynamic
32,26.19,0.5,0.3,531,0.135,mean,dynamic
32,4.16,0.5,0.3,24,0.027,std,dynamic
33,23.44,0.5,0.3,531,0.135,mean,dynamic
33,3.8,0.5,0.3,24,0.027,std,dynamic
34,21.22,0.5,0.3,531,0.135,mean,dynamic
34,3.45,0.5,0.3,24,0.027,std,dynamic
35,19.34,0.5,0.3,531,0.135,mean,dynamic
35,3.15,0.5,0.3,24,0.027,std,dynamic
36,17.91,0.5,0.3,531,0.135,mean,dynamic
36,3.25,0.5,0.3,24,0.027,std,dynamic
37,15.88,0.5,0.3,531,0.135,mean,dynamic
37,3.41,0.5,0.3,24,0.027,std,dynamic
38,14.09,0.5,0.3,531,0.135,mean,dynamic
38,3.33,0.5,0.3,24,0.027,std,dynamic
39,12.72,0.5,0.3,531,0.135,mean,dynamic
39,3.37,0.5,0.3,24,0.027,std,dynamic
40,11.25,0.5,0.3,531,0.135,mean,dynamic
40,2.9,0.5,0.3,24,0.027,std,dynamic
41,9.78,0.5,0.3,531,0.135,mean,dynamic
41,2.48,0.5,0.3,24,0.027,std,dynamic
42,8.91,0.5,0.3,531,0.135,mean,dynamic
42,2.6,0.5,0.3,24,0.027,std,dynamic
43,7.94,0.5,0.3,531,0.135,mean,dynamic
43,2.77,0.5,0.3,24,0.027,std,dynamic
44,7.03,0.5,0.3,531,0.135,mean,dynamic
44,2.74,0.5,0.3,24,0.027,std,dynamic
45,6.25,0.5,0.3,531,0.135,mean,dynamic
45,2.65,0.5,0.3,24,0.027,std,dynamic
46,5.72,0.5,0.3,531,0.135,mean,dynamic
46,2.74,0.5,0.3,24,0.027,std,dynamic
47,5.16,0.5,0.3,531,0.135,mean,dynamic
47,2.81,0.5,0.3,24,0.027,std,dynamic
48,4.62,0.5,0.3,531,0.135,mean,dynamic
48,2.74,0.5,0.3,24,0.027,std,dynamic
49,4.44,0.5,0.3,531,0.135,mean,dynamic
49,2.67,0.5,0.3,24,0.027,std,dynamic
50,4.06,0.5,0.3,531,0.135,mean,dynamic
50,2.54,0.5,0.3,24,0.027,std,dynamic
51,3.75,0.5,0.3,531,0.135,mean,dynamic
51,2.28,0.5,0.3,24,0.027,std,dynamic
52,3.16,0.5,0.3,531,0.135,mean,dynamic
52,2.0,0.5,0.3,24,0.027,std,dynamic
53,2.72,0.5,0.3,531,0.135,mean,dynamic
53,1.7,0.5,0.3,24,0.027,std,dynamic
0,5.0,0.6,0.3,521,0.08,mean,static
0,0.0,0.6,0.3,26,0.002,std,static
1,20.84,0.6,0.3,521,0.08,mean,static
1,3.66,0.6,0.3,26,0.002,std,static
2,111.94,0.6,0.3,521,0.08,mean,static
2,22.77,0.6,0.3,26,0.002,std,static
3,315.59,0.6,0.3,521,0.08,mean,static
3,40.28,0.6,0.3,26,0.002,std,static
4,429.25,0.6,0.3,521,0.08,mean,static
4,34.3,0.6,0.3,26,0.002,std,static
5,423.16,0.6,0.3,521,0.08,mean,static
5,25.97,0.6,0.3,26,0.002,std,static
6,390.53,0.6,0.3,521,0.08,mean,static
6,23.07,0.6,0.3,26,0.002,std,static
7,354.81,0.6,0.3,521,0.08,mean,static
7,21.37,0.6,0.3,26,0.002,std,static
8,318.75,0.6,0.3,521,0.08,mean,static
8,17.9,0.6,0.3,26,0.002,std,static
9,284.53,0.6,0.3,521,0.08,mean,static
9,16.49,0.6,0.3,26,0.002,std,static
10,252.06,0.6,0.3,521,0.08,mean,static
10,15.02,0.6,0.3,26,0.002,std,static
11,225.0,0.6,0.3,521,0.08,mean,static
11,13.64,0.6,0.3,26,0.002,std,static
12,199.47,0.6,0.3,521,0.08,mean,static
12,11.24,0.6,0.3,26,0.002,std,static
13,176.16,0.6,0.3,521,0.08,mean,static
13,10.34,0.6,0.3,26,0.002,std,static
14,156.19,0.6,0.3,521,0.08,mean,static
14,9.13,0.6,0.3,26,0.002,std,static
15,138.62,0.6,0.3,521,0.08,mean,static
15,9.38,0.6,0.3,26,0.002,std,static
16,123.28,0.6,0.3,521,0.08,mean,static
16,8.69,0.6,0.3,26,0.002,std,static
17,110.16,0.6,0.3,521,0.08,mean,static
17,9.0,0.6,0.3,26,0.002,std,static
18,97.72,0.6,0.3,521,0.08,mean,static
18,9.16,0.6,0.3,26,0.002,std,static
19,87.94,0.6,0.3,521,0.08,mean,static
19,7.83,0.6,0.3,26,0.002,std,static
20,78.97,0.6,0.3,521,0.08,mean,static
20,7.24,0.6,0.3,26,0.002,std,static
21,70.81,0.6,0.3,521,0.08,mean,static
21,7.02,0.6,0.3,26,0.002,std,static
22,63.38,0.6,0.3,521,0.08,mean,static
22,5.93,0.6,0.3,26,0.002,std,static
23,56.25,0.6,0.3,521,0.08,mean,static
23,6.02,0.6,0.3,26,0.002,std,static
24,50.06,0.6,0.3,521,0.08,mean,static
24,5.94,0.6,0.3,26,0.002,std,static
25,44.59,0.6,0.3,521,0.08,mean,static
25,6.17,0.6,0.3,26,0.002,std,static
26,39.53,0.6,0.3,521,0.08,mean,static
26,6.84,0.6,0.3,26,0.002,std,static
27,35.62,0.6,0.3,521,0.08,mean,static
27,6.33,0.6,0.3,26,0.002,std,static
28,31.59,0.6,0.3,521,0.08,mean,static
28,5.85,0.6,0.3,26,0.002,std,static
29,28.41,0.6,0.3,521,0.08,mean,static
29,5.84,0.6,0.3,26,0.002,std,static
30,25.28,0.6,0.3,521,0.08,mean,static
30,5.06,0.6,0.3,26,0.002,std,static
31,22.84,0.6,0.3,521,0.08,mean,static
31,4.37,0.6,0.3,26,0.002,std,static
32,21.06,0.6,0.3,521,0.08,mean,static
32,4.06,0.6,0.3,26,0.002,std,static
33,19.12,0.6,0.3,521,0.08,mean,static
33,3.87,0.6,0.3,26,0.002,std,static
34,17.03,0.6,0.3,521,0.08,mean,static
34,4.07,0.6,0.3,26,0.002,std,static
35,15.47,0.6,0.3,521,0.08,mean,static
35,3.72,0.6,0.3,26,0.002,std,static
36,13.91,0.6,0.3,521,0.08,mean,static
36,3.47,0.6,0.3,26,0.002,std,static
37,12.25,0.6,0.3,521,0.08,mean,static
37,3.3,0.6,0.3,26,0.002,std,static
38,11.09,0.6,0.3,521,0.08,mean,static
38,2.72,0.6,0.3,26,0.002,std,static
39,10.0,0.6,0.3,521,0.08,mean,static
39,2.59,0.6,0.3,26,0.002,std,static
40,9.44,0.6,0.3,521,0.08,mean,static
40,2.6,0.6,0.3,26,0.002,std,static
41,8.31,0.6,0.3,521,0.08,mean,static
41,2.4,0.6,0.3,26,0.002,std,static
42,7.66,0.6,0.3,521,0.08,mean,static
42,2.51,0.6,0.3,26,0.002,std,static
43,6.97,0.6,0.3,521,0.08,mean,static
43,2.16,0.6,0.3,26,0.002,std,static
44,6.12,0.6,0.3,521,0.08,mean,static
44,2.2,0.6,0.3,26,0.002,std,static
45,5.44,0.6,0.3,521,0.08,mean,static
45,2.16,0.6,0.3,26,0.002,std,static
46,4.97,0.6,0.3,521,0.08,mean,static
46,2.02,0.6,0.3,26,0.002,std,static
47,4.53,0.6,0.3,521,0.08,mean,static
47,2.05,0.6,0.3,26,0.002,std,static
48,3.94,0.6,0.3,521,0.08,mean,static
48,1.97,0.6,0.3,26,0.002,std,static
49,3.38,0.6,0.3,521,0.08,mean,static
49,1.78,0.6,0.3,26,0.002,std,static
50,3.0,0.6,0.3,521,0.08,mean,static
50,1.8,0.6,0.3,26,0.002,std,static
0,5.0,0.6,0.3,527,0.145,mean,dynamic
0,0.0,0.6,0.3,29,0.006,std,dynamic
1,18.31,0.6,0.3,527,0.145,mean,dynamic
1,4.19,0.6,0.3,29,0.006,std,dynamic
2,100.44,0.6,0.3,527,0.145,mean,dynamic
2,26.9,0.6,0.3,29,0.006,std,dynamic
3,310.78,0.6,0.3,527,0.145,mean,dynamic
3,60.6,0.6,0.3,29,0.006,std,dynamic
4,429.09,0.6,0.3,527,0.145,mean,dynamic
4,38.92,0.6,0.3,29,0.006,std,dynamic
5,424.41,0.6,0.3,527,0.145,mean,dynamic
5,23.4,0.6,0.3,29,0.006,std,dynamic
6,390.84,0.6,0.3,527,0.145,mean,dynamic
6,18.79,0.6,0.3,29,0.006,std,dynamic
7,356.22,0.6,0.3,527,0.145,mean,dynamic
7,17.91,0.6,0.3,29,0.006,std,dynamic
8,320.72,0.6,0.3,527,0.145,mean,dynamic
8,16.28,0.6,0.3,29,0.006,std,dynamic
9,289.72,0.6,0.3,527,0.145,mean,dynamic
9,14.78,0.6,0.3,29,0.006,std,dynamic
10,261.91,0.6,0.3,527,0.145,mean,dynamic
10,16.48,0.6,0.3,29,0.006,std,dynamic
11,235.06,0.6,0.3,527,0.145,mean,dynamic
11,16.46,0.6,0.3,29,0.006,std,dynamic
12,211.41,0.6,0.3,527,0.145,mean,dynamic
12,13.21,0.6,0.3,29,0.006,std,dynamic
13,189.72,0.6,0.3,527,0.145,mean,dynamic
13,12.43,0.6,0.3,29,0.006,std,dynamic
14,171.06,0.6,0.3,527,0.145,mean,dynamic
14,11.92,0.6,0.3,29,0.006,std,dynamic
15,152.75,0.6,0.3,527,0.145,mean,dynamic
15,10.74,0.6,0.3,29,0.006,std,dynamic
16,137.16,0.6,0.3,527,0.145,mean,dynamic
16,10.31,0.6,0.3,29,0.006,std,dynamic
17,123.34,0.6,0.3,527,0.145,mean,dynamic
17,8.97,0.6,0.3,29,0.006,std,dynamic
18,110.06,0.6,0.3,527,0.145,mean,dynamic
18,8.82,0.6,0.3,29,0.006,std,dynamic
19,99.59,0.6,0.3,527,0.145,mean,dynamic
19,8.94,0.6,0.3,29,0.006,std,dynamic
20,89.25,0.6,0.3,527,0.145,mean,dynamic
20,8.43,0.6,0.3,29,0.006,std,dynamic
21,80.91,0.6,0.3,527,0.145,mean,dynamic
21,8.54,0.6,0.3,29,0.006,std,dynamic
22,72.97,0.6,0.3,527,0.145,mean,dynamic
22,7.95,0.6,0.3,29,0.006,std,dynamic
23,65.31,0.6,0.3,527,0.145,mean,dynamic
23,6.76,0.6,0.3,29,0.006,std,dynamic
24,58.53,0.6,0.3,527,0.145,mean,dynamic
24,6.74,0.6,0.3,29,0.006,std,dynamic
25,52.22,0.6,0.3,527,0.145,mean,dynamic
25,7.62,0.6,0.3,29,0.006,std,dynamic
26,46.59,0.6,0.3,527,0.145,mean,dynamic
26,6.71,0.6,0.3,29,0.006,std,dynamic
27,41.56,0.6,0.3,527,0.145,mean,dynamic
27,6.31,0.6,0.3,29,0.006,std,dynamic
28,37.31,0.6,0.3,527,0.145,mean,dynamic
28,5.87,0.6,0.3,29,0.006,std,dynamic
29,33.53,0.6,0.3,527,0.145,mean,dynamic
29,5.49,0.6,0.3,29,0.006,std,dynamic
30,30.41,0.6,0.3,527,0.145,mean,dynamic
30,5.01,0.6,0.3,29,0.006,std,dynamic
31,27.16,0.6,0.3,527,0.145,mean,dynamic
31,4.82,0.6,0.3,29,0.006,std,dynamic
32,24.56,0.6,0.3,527,0.145,mean,dynamic
32,4.99,0.6,0.3,29,0.006,std,dynamic
33,22.09,0.6,0.3,527,0.145,mean,dynamic
33,4.95,0.6,0.3,29,0.006,std,dynamic
34,19.94,0.6,0.3,527,0.145,mean,dynamic
34,4.21,0.6,0.3,29,0.006,std,dynamic
35,17.12,0.6,0.3,527,0.145,mean,dynamic
35,4.57,0.6,0.3,29,0.006,std,dynamic
36,15.22,0.6,0.3,527,0.145,mean,dynamic
36,4.17,0.6,0.3,29,0.006,std,dynamic
37,13.41,0.6,0.3,527,0.145,mean,dynamic
37,3.8,0.6,0.3,29,0.006,std,dynamic
38,11.78,0.6,0.3,527,0.145,mean,dynamic
38,3.43,0.6,0.3,29,0.006,std,dynamic
39,10.62,0.6,0.3,527,0.145,mean,dynamic
39,3.21,0.6,0.3,29,0.006,std,dynamic
40,9.41,0.6,0.3,527,0.145,mean,dynamic
40,2.61,0.6,0.3,29,0.006,std,dynamic
41,8.12,0.6,0.3,527,0.145,mean,dynamic
41,2.5,0.6,0.3,29,0.006,std,dynamic
42,7.44,0.6,0.3,527,0.145,mean,dynamic
42,2.51,0.6,0.3,29,0.006,std,dynamic
43,6.75,0.6,0.3,527,0.145,mean,dynamic
43,2.49,0.6,0.3,29,0.006,std,dynamic
44,6.03,0.6,0.3,527,0.145,mean,dynamic
44,2.2,0.6,0.3,29,0.006,std,dynamic
45,5.41,0.6,0.3,527,0.145,mean,dynamic
45,2.28,0.6,0.3,29,0.006,std,dynamic
46,4.66,0.6,0.3,527,0.145,mean,dynamic
46,2.19,0.6,0.3,29,0.006,std,dynamic
47,4.25,0.6,0.3,527,0.145,mean,dynamic
47,2.06,0.6,0.3,29,0.006,std,dynamic
48,3.75,0.6,0.3,527,0.145,mean,dynamic
48,1.97,0.6,0.3,29,0.006,std,dynamic
49,3.28,0.6,0.3,527,0.145,mean,dynamic
49,1.87,0.6,0.3,29,0.006,std,dynamic
50,2.91,0.6,0.3,527,0.145,mean,dynamic
50,1.86,0.6,0.3,29,0.006,std,dynamic
0,5.0,0.7,0.3,511,0.079,mean,static
0,0.0,0.7,0.3,23,0.002,std,static
1,19.31,0.7,0.3,511,0.079,mean,static
1,3.74,0.7,0.3,23,0.002,std,static
2,107.62,0.7,0.3,511,0.079,mean,static
2,25.73,0.7,0.3,23,0.002,std,static
3,307.69,0.7,0.3,511,0.079,mean,static
3,44.96,0.7,0.3,23,0.002,std,static
4,419.41,0.7,0.3,511,0.079,mean,static
4,32.69,0.7,0.3,23,0.002,std,static
5,413.81,0.7,0.3,511,0.079,mean,static
5,21.53,0.7,0.3,23,0.002,std,static
6,383.19,0.7,0.3,511,0.079,mean,static
6,18.4,0.7,0.3,23,0.002,std,static
7,350.19,0.7,0.3,511,0.079,mean,static
7,16.05,0.7,0.3,23,0.002,std,static
8,316.59,0.7,0.3,511,0.079,mean,static
8,13.28,0.7,0.3,23,0.002,std,static
9,283.06,0.7,0.3,511,0.079,mean,static
9,11.51,0.7,0.3,23,0.002,std,static
10,253.16,0.7,0.3,511,0.079,mean,static
10,11.6,0.7,0.3,23,0.002,std,static
11,225.69,0.7,0.3,511,0.079,mean,static
11,10.6,0.7,0.3,23,0.002,std,static
12,200.44,0.7,0.3,511,0.079,mean,static
12,9.75,0.7,0.3,23,0.002,std,static
13,178.88,0.7,0.3,511,0.079,mean,static
13,9.26,0.7,0.3,23,0.002,std,static
14,157.75,0.7,0.3,511,0.079,mean,static
14,7.72,0.7,0.3,23,0.002,std,static
15,141.25,0.7,0.3,511,0.079,mean,static
15,8.83,0.7,0.3,23,0.002,std,static
16,125.62,0.7,0.3,511,0.079,mean,static
16,8.17,0.7,0.3,23,0.002,std,static
17,111.75,0.7,0.3,511,0.079,mean,static
17,8.27,0.7,0.3,23,0.002,std,static
18,101.47,0.7,0.3,511,0.079,mean,static
18,8.07,0.7,0.3,23,0.002,std,static
19,91.47,0.7,0.3,511,0.079,mean,static
19,7.66,0.7,0.3,23,0.002,std,static
20,81.06,0.7,0.3,511,0.079,mean,static
20,7.37,0.7,0.3,23,0.002,std,static
21,72.53,0.7,0.3,511,0.079,mean,static
21,6.97,0.7,0.3,23,0.002,std,static
22,64.69,0.7,0.3,511,0.079,mean,static
22,6.58,0.7,0.3,23,0.002,std,static
23,57.31,0.7,0.3,511,0.079,mean,static
23,6.35,0.7,0.3,23,0.002,std,static
24,50.47,0.7,0.3,511,0.079,mean,static
24,5.99,0.7,0.3,23,0.002,std,static
25,44.09,0.7,0.3,511,0.079,mean,static
25,5.47,0.7,0.3,23,0.002,std,static
26,39.53,0.7,0.3,511,0.079,mean,static
26,4.86,0.7,0.3,23,0.002,std,static
27,35.81,0.7,0.3,511,0.079,mean,static
27,5.08,0.7,0.3,23,0.002,std,static
28,32.25,0.7,0.3,511,0.079,mean,static
28,4.66,0.7,0.3,23,0.002,std,static
29,28.88,0.7,0.3,511,0.079,mean,static
29,4.48,0.7,0.3,23,0.002,std,static
30,25.53,0.7,0.3,511,0.079,mean,static
30,4.45,0.7,0.3,23,0.002,std,static
31,23.25,0.7,0.3,511,0.079,mean,static
31,4.42,0.7,0.3,23,0.002,std,static
32,20.91,0.7,0.3,511,0.079,mean,static
32,4.1,0.7,0.3,23,0.002,std,static
33,19.28,0.7,0.3,511,0.079,mean,static
33,4.16,0.7,0.3,23,0.002,std,static
34,17.38,0.7,0.3,511,0.079,mean,static
34,3.78,0.7,0.3,23,0.002,std,static
35,15.53,0.7,0.3,511,0.079,mean,static
35,3.74,0.7,0.3,23,0.002,std,static
36,13.91,0.7,0.3,511,0.079,mean,static
36,3.68,0.7,0.3,23,0.002,std,static
37,12.47,0.7,0.3,511,0.079,mean,static
37,3.39,0.7,0.3,23,0.002,std,static
38,11.16,0.7,0.3,511,0.079,mean,static
38,2.97,0.7,0.3,23,0.002,std,static
39,9.97,0.7,0.3,511,0.079,mean,static
39,2.92,0.7,0.3,23,0.002,std,static
40,8.69,0.7,0.3,511,0.079,mean,static
40,2.84,0.7,0.3,23,0.002,std,static
